x_mm,y_mm,z_mm,position_found,pose_found,best_position_error_mm,rcond,joint_margin_deg,orientation_error_deg,position_error_mm,status,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,target_roll_deg,target_pitch_deg,target_yaw_deg
-250,-150.00000000000003,-300.00000000000006,0,0,125.12742663428867,,,,,position_unresolved,,,,,,,0,0,-149.03624346792648
-250,-150.00000000000003,-250,0,0,82.303419513075227,,,,,position_unresolved,,,,,,,0,0,-149.03624346792648
-250,-150.00000000000003,-200,0,0,41.22366221591885,,,,,position_unresolved,,,,,,,0,0,-149.03624346792648
-250,-150.00000000000003,-150.00000000000003,0,0,3.715316440113007,,,,,position_unresolved,,,,,,,0,0,-149.03624346792648
-250,-150.00000000000003,-100,1,0,0.00014316207449518577,,25.783562036411155,173.6694434120823,0.00014316207449518577,orientation_unresolved,0.50683479952082688,-1.5720271744057768,-0.68005764889717268,0.097606417231809614,-0.25305720116305502,1.2616766804289818e-17,0,0,-149.03624346792648
-250,-150.00000000000003,-50,1,0,4.1997310695578902e-05,,13.740141606630383,131.27942091353728,4.1997310695578902e-05,orientation_unresolved,0.62671078863787044,-1.5149543310430134,-0.16710493300546433,-0.23747488724943022,-0.99984840900507399,1.3109856160689328,0,0,-149.03624346792648
-250,-150.00000000000003,0,1,0,6.638118793174902e-05,,2.0007995746124885,139.16558396792925,6.638118793174902e-05,orientation_unresolved,0.35159725743481873,-1.7273662051475909,0.67809790608842269,0.3170885662682365,-1.5158757865454067,0.52220036539302328,0,0,-149.03624346792648
-250,-150.00000000000003,50,1,0,9.6154245072173792e-05,,36.514021276040495,174.80588939658796,9.6154245072173792e-05,orientation_unresolved,0.4942186780208388,-0.79277106617770032,-0.91350643238472862,0.074976799475762301,-0.69263195822903179,7.1662391268577258e-18,0,0,-149.03624346792648
-250,-150.00000000000003,100,1,0,3.281397320577435e-05,,11.728715200243274,177.76461443090935,3.281397320577435e-05,orientation_unresolved,0.5522587254149196,-0.95618335995182879,-0.098122177459593313,-0.061566977169403264,-1.3460916295219454,0.087992555257129068,0,0,-149.03624346792648
-250,-150.00000000000003,150.00000000000003,1,0,0.00013408816203891758,,39.545683997206673,175.96798957086833,0.00013408816203891758,orientation_unresolved,0.49600127140199785,-0.48779913644103978,-0.86059393609040813,0.066636555507032513,-0.73236002827915292,3.7032440282239715e-18,0,0,-149.03624346792648
-250,-150.00000000000003,200,1,0,3.9513311539434901e-05,,8.6908358248285751,176.64349380178837,3.9513311539434901e-05,orientation_unresolved,0.96716333659627318,-0.77970380418392149,-0.32805642021518772,-1.0849533615423814,-1.1397786132655139,0.82379796972034403,0,0,-149.03624346792648
-250,-150.00000000000003,250,1,0,5.4932844350040171e-05,,0.0039102284014483875,170.38808911094594,5.4932844350040171e-05,orientation_unresolved,0.94371730774871887,-0.68906642880428826,-0.38330329120426881,-1.236568815075807,-0.94187232659795961,1.1643553433324569,0,0,-149.03624346792648
-250,-150.00000000000003,300.00000000000006,1,0,8.7222613924060893e-05,,59.737321643368908,177.17993736256406,8.7222613924060893e-05,orientation_unresolved,0.50818337779523937,-0.47283479332180933,-0.50596039421621486,0.059539042272317974,-0.37678087929263659,2.4065502410128847e-17,0,0,-149.03624346792648
-250,-150.00000000000003,350.00000000000006,0,0,3.2159940946079786,,,,,position_unresolved,,,,,,,0,0,-149.03624346792648
-250,-100,-400,0,0,206.64189926951516,,,,,position_unresolved,,,,,,,0,0,-158.19859051364818
-250,-100,-350.00000000000006,0,0,161.21073926759371,,,,,position_unresolved,,,,,,,0,0,-158.19859051364818
-250,-100,-300.00000000000006,0,0,115.52481967791182,,,,,position_unresolved,,,,,,,0,0,-158.19859051364818
-250,-100,-250,0,0,70.771803806458578,,,,,position_unresolved,,,,,,,0,0,-158.19859051364818
-250,-100,-200,0,0,28.648392420216965,,,,,position_unresolved,,,,,,,0,0,-158.19859051364818
-250,-100,-150.00000000000003,1,0,0.00010688203315890304,,7.4106807140653022,155.68832046200899,0.00010688203315890304,orientation_unresolved,0.29362819039879812,-1.8926944465588815,-0.40940181592365937,0.40797816204153931,-0.31362113762572313,-0.99375097430217929,0,0,-158.19859051364818
-250,-100,-100,1,0,0.00010598857220904253,,24.260738451198474,110.15541687288075,0.00010598857220904253,orientation_unresolved,0.27993227379439217,-1.5379769690939842,-0.5758072228133948,0.2539739313156083,-0.61989458306409528,1.1273665618562936,0,0,-158.19859051364818
-250,-100,-50,1,0,4.0396207495240652e-05,,36.346115050332365,175.38467399141464,4.0396207495240652e-05,orientation_unresolved,0.34497921584417862,-1.1673136069166736,-0.91643694885793225,0.062179466635773645,-0.57669874185684322,8.1304952959638261e-18,0,0,-158.19859051364818
-250,-100,0,1,0,4.006705043332121e-05,,16.240857407284661,162.90421898943305,4.006705043332121e-05,orientation_unresolved,-0.12581894823601561,-1.6685004651747615,-1.1759270423669186,-0.95318062633189016,1.4937677555560771,-0.086142319346040622,0,0,-158.19859051364818
-250,-100,50,1,0,5.3903272622504096e-05,,2.5963545825660708,120.49186060499217,5.3903272622504096e-05,orientation_unresolved,0.095781819798199094,-1.9767202888183446,-0.68829716233711968,-0.48854058584401833,1.7874057786317343,1.2771529855027712,0,0,-158.19859051364818
-250,-100,100,1,0,5.7674256250570124e-05,,10.535675269841519,127.04399832981957,5.7674256250570124e-05,orientation_unresolved,0.10509858781703896,-1.838153002453689,-0.62569230338298398,-0.47273836533074554,1.8054340426111271,1.2771529855027712,0,0,-158.19859051364818
-250,-100,150.00000000000003,1,0,0.00017654376515837612,,24.342477478476194,158.34197907515065,0.00017654376515837612,orientation_unresolved,0.18022599117058111,-0.50971543289974774,-0.64305276730982142,0.35812995238439854,-1.1259399467029199,0.057736254471049415,0,0,-158.19859051364818
-250,-100,200,1,0,3.2030212902445785e-05,,24.942828677720797,116.68516063600666,3.2030212902445785e-05,orientation_unresolved,0.072461687801030988,-1.3940112582189239,-0.66027013446755001,-0.52196680242200821,1.64953259271807,-0.83623081175836356,0,0,-158.19859051364818
-250,-100,250,1,0,4.3954161957424122e-05,,45.290940681377741,177.91583983130718,4.3954161957424122e-05,orientation_unresolved,0.34892526601699936,-0.25153270816716466,-0.76032029057941097,0.042273010521089671,-0.69531755707128595,2.1897648434550268e-17,0,0,-158.19859051364818
-250,-100,300.00000000000006,1,0,6.6812258958790063e-05,,17.365564773096146,145.02147513879387,6.6812258958790063e-05,orientation_unresolved,0.77092775166458705,-0.72493604928565525,0.12386231740708409,-0.93355077967704747,-1.0133617199235869,-0.11706886362841952,0,0,-158.19859051364818
-250,-100,350.00000000000006,1,0,0.00025446925758263226,,28.351554154702466,101.16952511621608,0.00025446925758263226,orientation_unresolved,0.53250452086034761,-0.72004819216038696,0.14043839496800012,-0.55765698907515782,-0.57631224580690787,-1.0559683587378608,0,0,-158.19859051364818
-250,-100,400,0,0,22.22663273317696,,,,,position_unresolved,,,,,,,0,0,-158.19859051364818
-250,-50,-400,0,0,201.9703796267853,,,,,position_unresolved,,,,,,,0,0,-168.6900675259798
-250,-50,-350.00000000000006,0,0,157.94939262880959,,,,,position_unresolved,,,,,,,0,0,-168.6900675259798
-250,-50,-300.00000000000006,0,0,111.90419948756661,,,,,position_unresolved,,,,,,,0,0,-168.6900675259798
-250,-50,-250,0,0,64.16365263542562,,,,,position_unresolved,,,,,,,0,0,-168.6900675259798
-250,-50,-200,0,0,20.846715982855457,,,,,position_unresolved,,,,,,,0,0,-168.6900675259798
-250,-50,-150.00000000000003,1,0,8.5855062312492972e-05,,14.75773294371734,177.42804122150605,8.5855062312492972e-05,orientation_unresolved,0.18369426810414002,-1.7644641948354629,-0.6774352274554406,0.040124173195575305,-0.20095193696250457,7.7509792681768724e-18,0,0,-168.6900675259798
-250,-50,-100,1,0,4.9255765583586993e-05,,14.56246580401381,105.2023855019405,4.9255765583586993e-05,orientation_unresolved,-0.24131021943960812,-1.7671213242266237,-0.40277492065480508,0.98247408594679297,-0.96550288604831858,0.062599228099176701,0,0,-168.6900675259798
-250,-50,-50,1,0,3.4703142054461581e-05,,8.7045674070891295,133.21505816470616,3.4703142054461581e-05,orientation_unresolved,0.70131980861566512,-1.8211245603671622,0.05857021100167379,-0.95667153852319609,-1.3988729655794057,0.36035222932532118,0,0,-168.6900675259798
-250,-50,0,1,0,3.0127563979674561e-05,,29.889942522280485,177.69307020300664,3.0127563979674561e-05,orientation_unresolved,0.17577330271808783,-0.85908572810597117,-1.0291184165492435,0.029756772174284539,-0.7839535161112281,2.3979446191781358e-18,0,0,-168.6900675259798
-250,-50,50,1,0,3.1877696274977358e-05,,13.375694417429042,166.04641303830218,3.1877696274977358e-05,orientation_unresolved,-0.022081311132809013,-0.88662761484132235,-0.541062985280237,0.36242500664524391,-1.317346419470135,-0.74577096400975174,0,0,-168.6900675259798
-250,-50,100,1,0,0.00011352355971922868,,2.7155266279052861,172.32614223539662,0.00011352355971922868,orientation_unresolved,-0.1110730214050937,-1.9746403442508393,-0.3753139802915918,-0.52442633984549325,1.8258965985695608,0.47835857140102106,0,0,-168.6900675259798
-250,-50,150.00000000000003,1,0,3.7189254030894816e-05,,11.468826287843278,123.51965563398144,3.7189254030894816e-05,orientation_unresolved,-0.1083653462202173,-1.6189112763908697,-0.71044067709014702,-0.52930915655407307,1.8846982978430173,-0.83623081175836356,0,0,-168.6900675259798
-250,-50,200,1,0,3.0306801921616951e-05,,19.221041947966569,170.73034854255127,3.0306801921616951e-05,orientation_unresolved,0.54186422737393791,-1.3697224598696072,-0.69811053392038169,0.61515664576805085,1.7493966102492002,-0.73608349698483988,0,0,-168.6900675259798
-250,-50,250,1,0,3.671077056609662e-05,,42.612507350918513,178.94566460959538,3.671077056609662e-05,orientation_unresolved,0.17933521145217254,-0.16463133901143284,-0.80706777099108185,0.021762225855812316,-0.77084966847734826,-8.4133218182064834e-18,0,0,-168.6900675259798
-250,-50,300.00000000000006,1,0,8.7808981862610568e-05,,35.728483543523971,110.67340201842316,8.7808981862610568e-05,orientation_unresolved,0.0067206467641708571,-0.29626495762790278,-0.45306769654190504,0.42100604108390183,-0.81301676264166822,0.92721665221579253,0,0,-168.6900675259798
-250,-50,350.00000000000006,1,0,7.8336957218351461e-05,,62.623066632480388,179.1695639452339,7.8336957218351461e-05,orientation_unresolved,0.18425406383094758,-0.34752961239238717,-0.45781762636231604,0.020268189320990542,-0.35728184388198458,-8.9557633475858068e-18,0,0,-168.6900675259798
-250,-50,400,0,0,13.049811285687831,,,,,position_unresolved,,,,,,,0,0,-168.6900675259798
-250,0,-400,0,0,201.01256920475706,,,,,position_unresolved,,,,,,,0,0,180
-250,0,-350.00000000000006,0,0,157.24486745893364,,,,,position_unresolved,,,,,,,0,0,180
-250,0,-300.00000000000006,0,0,111.18429388014947,,,,,position_unresolved,,,,,,,0,0,180
-250,0,-250,0,0,61.989185513600432,,,,,position_unresolved,,,,,,,0,0,180
-250,0,-200,0,0,19.483726626920031,,,,,position_unresolved,,,,,,,0,0,180
-250,0,-150.00000000000003,1,0,6.6816456168318145e-05,,11.416181785948778,108.99065412723087,6.6816456168318145e-05,orientation_unresolved,0.14808480131425025,-1.8227852646623528,-0.486321920765524,-0.53076016718228169,-0.48924079544383547,-0.7948467532186716,0,0,180
-250,0,-100,1,0,4.9150519781947845e-05,,17.192317929760446,175.52467151069149,4.9150519781947845e-05,orientation_unresolved,0.0033576894517463661,-1.3278501748138585,-1.2507337728709216,-0.71099624139603979,-0.0082956788123594392,0.80520891500202452,0,0,180
-250,0,-50,1,0,7.1615879086116196e-05,,9.7583864210924194,149.78148546001455,7.1615879086116196e-05,orientation_unresolved,0.31739290283590182,-1.5708091068437053,-0.072798466256556185,-0.53802206349473425,-1.380480354064928,0.13090083520163473,0,0,180
-250,0,0,1,0,2.6306460568033532e-05,,28.898692114982143,180,2.6306460568033532e-05,orientation_unresolved,0,-0.84154664203809948,-1.0464189998683344,0,-0.80658629947873395,0,0,0,180
-250,0,50,1,0,0.00013113546207397419,,12.024777623266328,160.49738740963082,0.00013113546207397419,orientation_unresolved,-0.16184383704294722,-0.86085183673933574,-0.54585578943819757,0.27009485725906762,-1.3409243654487608,-0.74577096400975174,0,0,180
-250,0,100,1,0,0.00019809255150708154,,1.1422752858835148,169.66005744125815,0.00019809255150708154,orientation_unresolved,-0.26527109491511053,-2.0020987601305387,-0.3744867459030839,-0.45767034439192034,1.8663521903403886,0.47835857140102106,0,0,180
-250,0,150.00000000000003,1,0,9.5519120116585493e-05,,5.6571175208533253,147.85868628672688,9.5519120116585493e-05,orientation_unresolved,-0.59252104395620275,-1.5729975853985114,-0.15373448063411047,-1.1379017345247677,1.6981878282205418,0.53692088552541484,0,0,180
-250,0,200,1,0,5.7737033412205531e-05,,5.5885005378233927,65.745142090467226,5.7737033412205531e-05,orientation_unresolved,-0.16684710323815452,-0.0093870278339998198,-1.4532585921604044,0.73497263148392367,-0.41076144481324423,1.2773476158684864,0,0,180
-250,0,250,1,0,3.4960898981247378e-05,,41.753830511009966,180,3.4960898981247378e-05,orientation_unresolved,0,-0.13545950907802645,-0.82205450905810618,0,-0.79589269166770327,0,0,0,180
-250,0,300.00000000000006,1,0,0.00017101390768225325,,22.166583487575416,179.60531768155289,0.00017101390768225325,orientation_unresolved,0.14405498862013233,-1.635155359056967,0.69926863865326394,0.39635464147550026,0.64292952640089751,-0.59815563350453627,0,0,180
-250,0,350.00000000000006,1,0,7.4232995510106238e-05,,40.755598009104794,179.99999999999997,7.4232995510106238e-05,orientation_unresolved,0,-1.310715850955241,0.53194825239204624,0,0.34179960594667497,0,0,0,180
-250,0,400,0,0,9.9441981124055854,,,,,position_unresolved,,,,,,,0,0,180
-250,50,-400,0,0,203.51475045216162,,,,,position_unresolved,,,,,,,0,0,168.6900675259798
-250,50,-350.00000000000006,0,0,157.94939262880959,,,,,position_unresolved,,,,,,,0,0,168.6900675259798
-250,50,-300.00000000000006,0,0,111.90419948756661,,,,,position_unresolved,,,,,,,0,0,168.6900675259798
-250,50,-250,0,0,64.16365263542562,,,,,position_unresolved,,,,,,,0,0,168.6900675259798
-250,50,-200,0,0,20.846715982855457,,,,,position_unresolved,,,,,,,0,0,168.6900675259798
-250,50,-150.00000000000003,1,0,8.5855062312492972e-05,,14.75773294371734,177.42804122150605,8.5855062312492972e-05,orientation_unresolved,-0.18369426810414002,-1.7644641948354629,-0.6774352274554406,-0.040124173195575305,-0.20095193696250457,-7.7509792681768724e-18,0,0,168.6900675259798
-250,50,-100,1,0,3.7151483374235858e-05,,30.913226186549117,143.38109194776757,3.7151483374235858e-05,orientation_unresolved,-0.12154139729069358,-1.4824976454643526,-0.64441321510039229,-0.17525792842769491,-0.682249848039305,-0.52042997621723008,0,0,168.6900675259798
-250,50,-50,1,0,7.8245637006082438e-05,,20.256011176373374,125.37453236943018,7.8245637006082438e-05,orientation_unresolved,-0.44350128936291866,-1.123140425502472,-1.1624979220576193,0.88310297308743202,-0.56530905976531642,-0.083657710920820388,0,0,168.6900675259798
-250,50,0,1,0,3.0127563979674561e-05,,29.889942522280485,177.69307020300664,3.0127563979674561e-05,orientation_unresolved,-0.17577330271808783,-0.85908572810597117,-1.0291184165492435,-0.029756772174284539,-0.7839535161112281,-2.3979446191781358e-18,0,0,168.6900675259798
-250,50,50,1,0,0.00015514519065951669,,9.0208920739010416,118.67580500750837,0.00015514519065951669,orientation_unresolved,0.34930182761700662,-0.98984430884661023,-0.87579262070230679,-1.0791927932792844,-1.26587332086714,0.262614034871264,0,0,168.6900675259798
-250,50,100,1,0,1.9519359532127581e-05,,23.662269521259496,176.09311783830427,1.9519359532127581e-05,orientation_unresolved,-0.040248492806779321,-0.55036682644564194,-0.80624979388044093,-0.27051539928394752,-1.1378118151546159,0.23505688647435952,0,0,168.6900675259798
-250,50,150.00000000000003,1,0,4.3127713930537337e-05,,14.238536113069424,125.45687115956648,4.3127713930537337e-05,orientation_unresolved,-0.1486668797209148,-0.49447116033106503,-0.52410249778647189,-0.06796946463235598,-1.3022869909577195,1.0923608571605572,0,0,168.6900675259798
-250,50,200,1,0,2.6826164261098738e-05,,18.06359555196201,176.4101297322787,2.6826164261098738e-05,orientation_unresolved,-0.6934846177473587,-1.3097554156170248,-0.51731268530938057,-0.92136784430557772,1.6489578317315641,0.88149179395171917,0,0,168.6900675259798
-250,50,250,1,0,3.671077056609662e-05,,42.612507350918513,178.94566460959538,3.671077056609662e-05,orientation_unresolved,-0.17933521145217254,-0.16463133901143284,-0.80706777099108185,-0.021762225855812316,-0.77084966847734826,8.4133218182064834e-18,0,0,168.6900675259798
-250,50,300.00000000000006,1,0,5.7352900658676284e-05,,2.697056028092514,56.213593006731067,5.7352900658676284e-05,orientation_unresolved,0.27053399394807887,-0.4477423648812901,-0.36179613209836203,-1.0909875013835444,-0.96136344510070471,-1.5037238189939215,0,0,168.6900675259798
-250,50,350.00000000000006,1,0,7.8336957218351461e-05,,62.623066632480388,179.1695639452339,7.8336957218351461e-05,orientation_unresolved,-0.18425406383094758,-0.34752961239238717,-0.45781762636231604,-0.020268189320990542,-0.35728184388198458,8.9557633475858068e-18,0,0,168.6900675259798
-250,50,400,0,0,13.049811285687818,,,,,position_unresolved,,,,,,,0,0,168.6900675259798
-250,100,-400,0,0,207.34661079299582,,,,,position_unresolved,,,,,,,0,0,158.19859051364818
-250,100,-350.00000000000006,0,0,161.21073926759371,,,,,position_unresolved,,,,,,,0,0,158.19859051364818
-250,100,-300.00000000000006,0,0,115.52481967791182,,,,,position_unresolved,,,,,,,0,0,158.19859051364818
-250,100,-250,0,0,70.771803806458578,,,,,position_unresolved,,,,,,,0,0,158.19859051364818
-250,100,-200,0,0,28.648392420216965,,,,,position_unresolved,,,,,,,0,0,158.19859051364818
-250,100,-150.00000000000003,1,0,0.00016648267013252412,,6.2994067219179959,155.91792407089343,0.00016648267013252412,orientation_unresolved,-0.2394933770141324,-1.9120898366136336,-0.72508775447707285,0.69211550923703502,0.34423081831465818,-0.057102975114251338,0,0,158.19859051364818
-250,100,-100,1,0,4.1573189969088993e-05,,27.95223694884945,139.74812417089743,4.1573189969088993e-05,orientation_unresolved,-0.29120405888168921,-1.5341766567783288,-0.58138149553534302,-0.22176837413377951,-0.61315560781058454,-0.52042997621723008,0,0,158.19859051364818
-250,100,-50,1,0,3.176248132520918e-05,,23.387699967158252,176.40602661875107,3.176248132520918e-05,orientation_unresolved,-0.30796861803054587,-1.4388655012955434,-0.22812458429520838,-0.10760709010209549,-1.1426039578994154,0.24260155912690728,0,0,158.19859051364818
-250,100,0,1,0,4.859304094981386e-05,,32.882282510280184,175.73317270853673,4.859304094981386e-05,orientation_unresolved,-0.34293911813316963,-0.91285167720923543,-0.97689223141956116,-0.057015115948877086,-0.71598139045817011,8.3033020395895193e-18,0,0,158.19859051364818
-250,100,50,1,0,2.7672862008862655e-05,,10.85961734607147,131.51762492603882,2.7672862008862655e-05,orientation_unresolved,0.15973829059160025,-1.6898017816924851,-0.85480432532189587,1.0471009832402816,1.6383245801041448,0.4722953774455188,0,0,158.19859051364818
-250,100,100,1,0,3.5823518116746696e-05,,3.2155055158414574,71.066152272162725,3.5823518116746696e-05,orientation_unresolved,0.1592363878740603,-1.7227348884003195,-0.38893992074770473,1.0470976480480516,1.6501043927808576,1.4946751684274244,0,0,158.19859051364818
-250,100,150.00000000000003,1,0,3.5179971411133332e-05,,7.6512192633070466,144.85656865364487,3.5179971411133332e-05,orientation_unresolved,-0.89905025457335142,-1.8575507341877273,0.4153461453950697,-1.1030980934991943,1.3961164044898027,0.67990461985025119,0,0,158.19859051364818
-250,100,200,1,0,2.9545724636994905e-05,,23.993619029016688,128.56384523079834,2.9545724636994905e-05,orientation_unresolved,-0.48674988682539516,-0.44685469346172185,-0.47143879995730748,0.23439407123122247,-1.1320286752693904,-1.1023689482405639,0,0,158.19859051364818
-250,100,250,1,0,4.3954161957424122e-05,,45.290940681377741,177.91583983130718,4.3954161957424122e-05,orientation_unresolved,-0.34892526601699936,-0.25153270816716466,-0.76032029057941097,-0.042273010521089671,-0.69531755707128595,-2.1897648434550268e-17,0,0,158.19859051364818
-250,100,300.00000000000006,1,0,0.00028685209804218763,,23.512416503399237,119.1337825202904,0.00028685209804218763,orientation_unresolved,-0.24162636090723272,-1.6116661417487963,0.76409814019753797,0.56591183766121445,0.40590208635976127,0.51725852052174148,0,0,158.19859051364818
-250,100,350.00000000000006,1,0,0.00013575687379490902,,37.420207474158133,121.1615699656171,0.00013575687379490902,orientation_unresolved,-0.31707417055403564,-1.2046761906783596,0.46262758802756343,0.58353123423246689,0.14940195789772862,0.51725852052174148,0,0,158.19859051364818
-250,100,400,0,0,22.226632733177016,,,,,position_unresolved,,,,,,,0,0,158.19859051364818
-250,150.00000000000003,-350.00000000000006,0,0,169.48800848984934,,,,,position_unresolved,,,,,,,0,0,149.03624346792648
-250,150.00000000000003,-300.00000000000006,0,0,130.52442287997866,,,,,position_unresolved,,,,,,,0,0,149.03624346792648
-250,150.00000000000003,-250,0,0,84.074432445722536,,,,,position_unresolved,,,,,,,0,0,149.03624346792648
-250,150.00000000000003,-200,0,0,41.22366221591885,,,,,position_unresolved,,,,,,,0,0,149.03624346792648
-250,150.00000000000003,-150.00000000000003,0,0,3.715316440113007,,,,,position_unresolved,,,,,,,0,0,149.03624346792648
-250,150.00000000000003,-100,1,0,8.5512381667814341e-05,,5.2492731265604204,85.891329728020253,8.5512381667814341e-05,orientation_unresolved,-0.72765043812972141,-1.9304181254384292,0.12333497360514974,0.52841389791270865,-0.86304022069113762,1.2878238618396631,0,0,149.03624346792648
-250,150.00000000000003,-50,1,0,4.0688289400414725e-05,,16.710983853036151,77.085825485936752,4.0688289400414725e-05,orientation_unresolved,-0.20391040208371097,-1.6778016986047102,-0.037584366703333975,-0.71403716936724726,-1.0795943768660079,-1.2591346373118075,0,0,149.03624346792648
-250,150.00000000000003,0,1,0,3.3409888206128077e-05,,16.206177520919063,77.819136083313822,3.3409888206128077e-05,orientation_unresolved,-0.16078388145613151,-1.5052982390438761,-0.010986330440593592,-0.75349405841227635,-1.2679451698921667,-1.2591346373118075,0,0,149.03624346792648
-250,150.00000000000003,50,1,0,9.6154245072173792e-05,,36.514021276040495,174.80588939658796,9.6154245072173792e-05,orientation_unresolved,-0.4942186780208388,-0.79277106617770032,-0.91350643238472862,-0.074976799475762301,-0.69263195822903179,-7.1662391268577258e-18,0,0,149.03624346792648
-250,150.00000000000003,100,1,0,6.2976544144299648e-05,,4.9077260543461279,63.089334257045472,6.2976544144299648e-05,orientation_unresolved,-1.0139307893080189,-1.7588336340898909,-0.15612807652779503,-1.0952992691875114,1.4346775019858888,-1.4651403483606464,0,0,149.03624346792648
-250,150.00000000000003,150.00000000000003,1,0,0.00013408816203891758,,39.545683997206673,175.96798957086833,0.00013408816203891758,orientation_unresolved,-0.49600127140199785,-0.48779913644103978,-0.86059393609040813,-0.066636555507032513,-0.73236002827915292,-3.7032440282239715e-18,0,0,149.03624346792648
-250,150.00000000000003,200,1,0,3.7699671729026277e-05,,10.660907210707075,145.40652080576226,3.7699671729026277e-05,orientation_unresolved,-0.95119833341730986,-1.6818506125701176,0.38343472319002969,-1.0505691293594739,1.108337381673842,0.67990461985025119,0,0,149.03624346792648
-250,150.00000000000003,250,1,0,6.5345978161008048e-05,,50.205406653083429,176.91425096573863,6.5345978161008048e-05,orientation_unresolved,-0.50236384934940637,-0.39766896862994089,-0.67454667839592419,-0.061029601490420436,-0.56593016522902639,1.0688615261203042e-18,0,0,149.03624346792648
-250,150.00000000000003,300.00000000000006,1,0,8.7222613924060893e-05,,59.737321643368908,177.17993736256406,8.7222613924060893e-05,orientation_unresolved,-0.50818337779523937,-0.47283479332180933,-0.50596039421621486,-0.059539042272317974,-0.37678087929263659,-2.4065502410128847e-17,0,0,149.03624346792648
-250,150.00000000000003,350.00000000000006,0,0,3.2159940946079422,,,,,position_unresolved,,,,,,,0,0,149.03624346792648
-250,200,-350.00000000000006,0,0,182.23498650095871,,,,,position_unresolved,,,,,,,0,0,141.34019174590992
-250,200,-300.00000000000006,0,0,139.34848798289764,,,,,position_unresolved,,,,,,,0,0,141.34019174590992
-250,200,-250,0,0,97.78635201916282,,,,,position_unresolved,,,,,,,0,0,141.34019174590992
-250,200,-200,0,0,59.087136858877777,,,,,position_unresolved,,,,,,,0,0,141.34019174590992
-250,200,-150.00000000000003,0,0,23.992749890478031,,,,,position_unresolved,,,,,,,0,0,141.34019174590992
-250,200,-100,1,0,0.00043072944020607599,,6.8588098793520524,132.04227653254878,0.00043072944020607599,orientation_unresolved,-0.74489563588198482,-1.9023264096703572,-0.16714280505245668,0.70086162870971469,-0.2960913299176563,0.12268730206981708,0,0,141.34019174590992
-250,200,-50,1,0,9.9352979199628384e-05,,13.223376237828999,85.606190513451764,9.9352979199628384e-05,orientation_unresolved,-0.83592011537836597,-1.7912437712532687,0.17047837325286855,0.50481532997853162,-0.87419051534248882,1.2878238618396631,0,0,141.34019174590992
-250,200,0,1,0,0.00014077015937224237,,24.71675627935883,141.83655442030928,0.00014077015937224237,orientation_unresolved,-0.64174387411264966,-1.1024505122117052,-1.1194075493071016,0.28806990930550203,0.073260845876568018,-0.96764816593577674,0,0,141.34019174590992
-250,200,50,1,0,6.5787449523591526e-05,,0.28454364779892227,70.798613488655207,6.5787449523591526e-05,orientation_unresolved,-0.75666438594736252,-0.93302232872946855,-1.3724558330286583,-0.49578792788281512,0.46169590234921448,-1.5458301032751702,0,0,141.34019174590992
-250,200,100,1,0,7.5030700510393078e-05,,12.844985004113546,101.33108260732513,7.5030700510393078e-05,orientation_unresolved,-1.0512043269934894,-1.7330526405589535,0.74433461600585082,1.0124497807448385,-1.1932792950950777,0.70024980408562032,0,0,141.34019174590992
-250,200,150.00000000000003,1,0,6.3501986687383437e-05,,9.8592747994199286,161.98249710667423,6.3501986687383437e-05,orientation_unresolved,-0.6233389288321568,-0.62287893619764489,-1.3787195196861153,0.14543336117316916,0.41265471910494955,-0.44665575092812149,0,0,141.34019174590992
-250,200,200,1,0,5.6729895560681086e-05,,12.427805049278243,160.00528002530871,5.6729895560681086e-05,orientation_unresolved,-0.31288565190876183,-1.5867277336794181,0.21036800546402964,1.0197309445300358,0.91403812775460402,-0.8441219671916782,0,0,141.34019174590992
-250,200,250,1,0,0.0001363589939375176,,0,102.02023290353215,0.0001363589939375176,orientation_unresolved,-0.41165913972518409,-1.5247051262372835,0.48821759409628457,1.2366370614359172,0.53644644811247932,-5.0581623658874478e-17,0,0,141.34019174590992
-250,200,300.00000000000006,1,0,0.00038055397598945473,,12.814731290669261,94.804051825664899,0.00038055397598945473,orientation_unresolved,-0.68140312079920551,-0.89251340866944961,-0.33786460636687421,-0.2336803209987183,0.26049455997170157,-1.3271370730143754,0,0,141.34019174590992
-250,200,350.00000000000006,0,0,24.819973065267718,,,,,position_unresolved,,,,,,,0,0,141.34019174590992
-250,250,-300.00000000000006,0,0,157.71512764951274,,,,,position_unresolved,,,,,,,0,0,135
-250,250,-250,0,0,118.54831632068661,,,,,position_unresolved,,,,,,,0,0,135
-250,250,-200,0,0,82.156044677740354,,,,,position_unresolved,,,,,,,0,0,135
-250,250,-150.00000000000003,0,0,49.896978972195242,,,,,position_unresolved,,,,,,,0,0,135
-250,250,-100,0,0,21.351296468335395,,,,,position_unresolved,,,,,,,0,0,135
-250,250,-50,1,0,0.0012369239289197337,,6.5614691660489548,85.995734165873671,0.0012369239289197337,orientation_unresolved,-0.78419260499340815,-1.9075159841177247,-0.088338007989517048,-1.0243220791063143,0.058006769406058527,-0.67047609352949522,0,0,135
