ros_stamp_s,elapsed_s,joint1_position_rad,joint1_velocity_rad_s,joint1_effort_raw,joint2_position_rad,joint2_velocity_rad_s,joint2_effort_raw,joint3_position_rad,joint3_velocity_rad_s,joint3_effort_raw,joint4_position_rad,joint4_velocity_rad_s,joint4_effort_raw,joint5_position_rad,joint5_velocity_rad_s,joint5_effort_raw,joint6_position_rad,joint6_velocity_rad_s,joint6_effort_raw
1787873184.4414315,0.21357664000242949,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-36.0,1.3575729972785853,0.0,-161.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.4513798,0.21681523200822994,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-34.0,1.3575729972785853,0.0,-161.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.4615092,0.226873887993861,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-39.0,1.3575729972785853,0.0,-165.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.0030679615759781065,0.0,0.0
1787873184.4730048,0.2388690880034119,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-37.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.481347,0.24662166403140873,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-37.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.49149,0.2569803520455025,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-35.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.5016358,0.2672006080392748,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-35.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.5113912,0.2766834240173921,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-34.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.5213015,0.28667948802467436,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-35.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.5313554,0.2967424319940619,0.001533980787678857,0.0,0.0,-0.6826214506093171,0.0,-35.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.5413072,0.30664470401825383,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-33.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.5513387,0.31671049603028223,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-37.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.5613277,0.3267745280172676,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-35.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.571347,0.33724668802460656,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-34.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.5815074,0.34690438403049484,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-35.0,1.3575729972785853,0.0,-168.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
